case,case_type,component_categories,status,errors,warnings,roi_boundary_normalized_lines,standard_format,live_format,standard_width,standard_height,standard_channels,live_width,live_height,live_channels,roi_count,standard_brightness,live_brightness,standard_contrast,live_contrast,standard_sharpness,live_sharpness,brightness_delta,contrast_delta,sharpness_delta,raw_luma_mad,aspect_ratio_delta,mean_roi_relative_area,mean_roi_aspect_ratio,standard_keypoints,live_keypoints,feature_match_count,inlier_count,inlier_rate,reprojection_error_pixels,spatial_coverage,center_displacement_pixels,center_displacement_relative_diagonal,corner_displacement_median_pixels,projected_corners_in_live_frame,projected_area_ratio,projected_geometry_valid,alignment_diagnostic,alignment_diagnostic_reasons,homography_available,ecc_converged,ecc_correlation,valid_overlap_available,valid_overlap_ratio
"110kV同庆站-#3主变_调压开关侧通道_日常","日常","266","valid","","",0,"jpg","jpg",1280,720,3,1280,720,3,4,86.41572483,109.7116819,49.38155346,55.50577692,2019.105784,5128.737907,23.29595703,6.124223464,3109.632123,50.28003038,0,0.03058012611,1.113113533,2000,2000,79,53,0.6708860759,1.068314427,0.1826982923,2.325982632,0.001583804345,6.58380464,1,0.9884689199,true,"usable","",true,true,0.4286609542,true,0.9940917969
"110kV和平站-#1主变变低母线桥","UNSPECIFIED","194","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,93.29962336,113.9120592,41.90975568,64.01659308,1982.756594,5491.479024,20.61243586,22.1068374,3508.72243,55.69115307,0,0.1013269683,2.691280562,2000,2000,268,250,0.9328358209,0.2592356401,0.01887928893,0.6433840281,0.0002920613437,1.320521783,3,0.9958469869,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.2373212659,true,1
"110kV和平站-#3主变_压力释放阀_日常","日常","173","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,103.8321504,106.4003178,53.13828785,49.16594126,2383.146544,705.8493399,2.568167438,3.972346587,1677.297205,42.86589506,0,0.1126871344,0.6512006385,2000,2000,159,134,0.8427672956,0.5361527409,0.2192316557,0.356180516,0.0001616865753,0.3943343559,2,0.9978365993,true,"usable","",true,true,0.4871624495,true,1
"110kV坑梓站-11032刀闸_三相触头_日常","日常","149","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,113.0935547,100.8262649,66.69821724,73.67219926,3346.045662,3004.029683,12.26728974,6.973982021,342.0159786,49.95580536,0,0.006093996843,0.689784822,2000,2000,180,134,0.7444444444,0.6192201807,0.3992249344,9.561402165,0.004340356368,8.458935922,1,0.9852353519,true,"usable","",true,true,0.731665895,true,0.9975014468
"110kV坝光站-#1主变_C相变高套管油位_表计","表计","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,99.44722946,91.29954138,54.08391085,52.69090239,1604.642779,1673.170017,8.147688079,1.393008457,68.52723848,22.64520062,0,0.2246938113,0.3405338927,2000,2000,984,670,0.6808943089,0.1119381893,0.2310227631,0.2898683463,0.0001315844581,0.239772798,2,0.9981949326,true,"usable","",true,true,0.7981369583,true,1
"110kV塘尾站-#1主变_B相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,80.65297888,103.5087273,72.69687792,84.69368614,914.8169805,1644.418742,22.85574846,11.99680822,729.6017611,107.9502556,0,0.005465786865,0.4854907874,2000,2000,121,119,0.9834710744,0.4575885226,0.008524757665,8.579638302,0.00389468899,18.09481196,3,0.9639897851,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,false,,true,0.9999840856
"110kV塘尾站-#3主变_变高中性点套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,82.81130691,101.6204909,81.01485568,75.99152073,1350.514957,1750.172209,18.80918403,5.023334952,399.6572528,75.74959973,0,0.02038461165,0.5889210791,2000,2000,209,202,0.966507177,0.2958799732,0.008221865682,61.94030239,0.02811752725,70.46507333,3,0.826138427,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.4123534742,true,0.9999643133
"110kV塘尾站-#3主变_调压开关顶盖_日常","日常","201","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,116.2175863,109.2876037,59.44404194,72.83228515,1003.801908,1317.995258,6.929982639,13.38824322,314.1933493,74.01009645,0,0.02425060892,1.936043031,2000,2000,140,124,0.8857142857,0.356233459,0.002719545448,62.02148595,0.02815438017,94.85076547,1,1.218311077,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02); ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1935165076,true,0.8447767168
"110kV塘尾站-#4主变_调压开关顶盖_日常","日常","201","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,92.08773534,124.6938619,66.21861924,48.10158924,840.5458767,2789.142683,32.60612654,18.11703001,1948.596806,62.68198013,0,0.01257393397,0.4500421774,2000,2000,34,24,0.7058823529,0.534699614,0.1835723439,1.080067917,0.0004902920704,7.120445651,2,0.9951164799,true,"usable","",true,true,0.336688759,true,0.9964549576
"110kV墨园站-1840PT0地刀_指示器_位置","位置","250","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,86.35292004,88.85394049,47.58679987,40.98717547,1221.87665,2076.421186,2.501020448,6.599624396,854.5445355,38.15845293,0,0.006238399065,1.096294823,2000,2000,483,444,0.9192546584,0.737728201,0.198292333,13.74117228,0.00623774459,25.88700571,1,0.9803585033,true,"usable","",true,true,0.4859609364,true,0.9885985725
"110kV墨园站-1855开关_本体_日常","日常","226|228","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,107.8574667,96.67584925,58.65051052,46.64329138,3229.084953,1158.195655,11.18161748,12.00721914,2070.889297,44.47129244,0,0.1583599866,0.5681589015,2000,2000,166,142,0.8554216867,0.3126645572,0.3846016267,0.6972011061,0.000316491369,1.238230137,2,0.9987092815,true,"usable","",true,true,0.5137150784,true,0.9992100694
"110kV大水坑站-#3主变_散热片2_日常","日常","172","valid","","ROI boundary normalized at line 2",1,"jpg","jpg",1920,1080,3,1920,1080,3,8,112.1221132,106.3680724,55.51085344,70.14293417,5505.726415,4262.106887,5.754040799,14.63208073,1243.619528,51.46536699,0,0.03275690551,0.7555457452,2000,2000,40,21,0.525,0.6368959302,0.1599328087,7.808581375,0.003544671097,13.96867498,1,1.020977513,true,"usable","",true,true,0.6526228239,true,0.9764337384
"110kV大浪站-#3主变_顶盖_日常","日常","175","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,17,134.7982311,138.2601317,37.95499381,38.23718152,97.91501784,230.3222779,3.461900559,0.2821877095,132.4072601,21.40505642,0,0.005395041962,0.955085158,1963,2000,510,461,0.9039215686,0.1719181294,0.2794333179,1.282136058,0.0005820200123,0.4141249342,2,0.9999058228,true,"usable","",true,true,0.7310648019,true,0.9986188272
"110kV大眼山站-#2主变_C相变高套管油位_表计","表计","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,112.415284,113.6504225,40.5344975,41.30772449,1336.08648,1369.51004,1.235138407,0.7732269915,33.42355994,28.00130257,0,0.01303866039,0.2990436236,2000,2000,677,600,0.8862629247,0.3445572808,0.1105425503,9.567171735,0.004342975439,13.89478453,2,0.9626799766,true,"usable","",true,true,0.6809241375,true,0.9996527778
"110kV大眼山站-#2主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,132.3748211,114.8520939,59.58482421,79.93438902,729.612932,1408.194223,17.52272714,20.34956481,678.5812909,66.97727768,0,0.09149232316,1.264616731,2000,2000,171,117,0.6842105263,0.5538746199,0.3293858707,1.07400227,0.0004875385966,1.811477662,2,0.9967706517,true,"usable","",true,true,0.3565279269,true,0.9992230903
"110kV大铲湾站-#2主变_A相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,127.0146697,129.2148655,72.02207613,45.03235234,936.0056607,1222.456997,2.200195795,26.9897238,286.4513364,44.73784336,0,0.1848159769,0.6416057238,1984,2000,60,50,0.8333333333,0.4354459932,0.2265417398,0.7988986821,0.0003626565354,1.248513756,1,0.9989742648,true,"usable","",true,true,0.6087924239,true,0.999104456
"110kV大铲湾站-#2主变_C相变高套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,115.3213445,114.0563344,49.85722532,49.08608881,1855.961066,1935.232041,1.265010127,0.7711365065,79.27097467,20.96152922,0,0.005446732472,0.4325968495,2000,2000,689,668,0.969521045,0.4475808438,0.5760466714,1.847048267,0.0008384594196,3.817336529,2,0.9980355313,true,"usable","",true,true,0.8236034995,true,0.997143615
"110kV大铲湾站-#2主变_变高中性点套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,128.4410286,129.0133743,36.32134454,45.35546292,1137.997029,1208.558623,0.572345679,9.034118388,70.56159404,20.56487269,0,0.07547303076,0.3674847174,2000,2000,772,739,0.957253886,0.1263424588,0.6382960529,0.01786339599,8.109009873e-06,0.08693194988,1,0.9984832415,true,"usable","",true,true,0.5378979784,true,1
"110kV大鹏站-#2主变_C相变高套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,121.62004,123.7575477,41.6857215,51.59015771,290.5734119,502.6801611,2.137507716,9.904436207,212.1067492,23.92400656,0,0.03355803459,0.7427869337,2000,2000,813,741,0.9114391144,0.1381615436,0.1143242124,0.110145038,4.999985451e-05,0.6073487416,1,0.9986033249,true,"usable","",true,true,0.8536824648,true,0.9994791667
"110kV太古站-#2主变_A相变高套管_日常","日常","179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,99.14336613,99.54490693,47.23287266,54.02057353,1220.829863,627.4546523,0.4015407986,6.787700864,593.3752102,44.95396943,0,0.01148970125,0.3100739756,2000,2000,279,250,0.8960573477,0.4130792458,0.2630615734,1.882062686,0.0008543540604,4.453577281,1,0.9992664807,true,"usable","",true,true,0.3911281217,true,0.9957826968
"110kV宁远站-112PT刀闸_指示器_位置","位置","222","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,103.5171971,113.9122266,32.74355747,33.07509553,1402.774726,1521.476601,10.39502942,0.3315380572,118.7018752,23.05898003,0,0.07186201497,0.3759681057,2000,2000,404,364,0.900990099,0.1975139301,0.3474982356,0.0265042311,1.203147888e-05,0.1747294603,1,0.9983618637,true,"usable","",true,true,0.5351871486,true,1
"110kV宁远站-112PT刀闸_指示器_位置 (1)","位置 (1)","222","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,103.5171971,113.3965234,32.74355747,32.32939811,1402.774726,1150.656797,9.879326292,0.4141593609,252.1179288,23.74080874,0,0.07186201497,0.3759681057,2000,2000,251,207,0.8247011952,0.1454991116,0.3303960611,0.115906517,5.261525252e-05,0.1884207236,0,0.9989537658,true,"usable","",true,true,0.4897338497,true,0.9998963156
"110kV安良站-#2主变_B相变高套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1280,720,3,1280,720,3,2,119.0218012,113.831097,48.74181468,49.1797451,2117.615366,1925.141937,5.19070421,0.4379304142,192.4734288,45.31662435,0,0.06583559907,0.365441894,2000,2000,236,130,0.5508474576,1.44161614,0.2838184255,26.29739008,0.01790637647,23.6679588,1,0.983209091,true,"usable","",true,true,0.6682685758,true,0.967546658
"110kV安良站-11972刀闸_SF6压力_表记","表记","224","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,98.35199315,93.09464747,46.31885798,46.82928674,994.0331719,645.8756091,5.257345679,0.5104287574,348.1575627,19.6326929,0,0.08220348753,0.5668421675,2000,2000,1141,900,0.7887817704,0.1307178315,0.2129581857,0.21418106,9.722654815e-05,0.1928182023,2,0.9985920877,true,"usable","",true,true,0.8030200917,true,0.9999170525
"110kV宝安站-#1主变_变低避雷器_日常","日常","193","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,3,111.6879473,106.5128497,55.60842447,64.44594548,1705.548216,1443.349771,5.175097656,8.837521009,262.198445,42.9785178,0,0.007669531523,0.3115140985,2000,2000,171,140,0.8187134503,0.5310586819,0.01220883188,49.11742802,0.01672247997,59.3834761,2,0.895532085,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.4615399727,true,0.9994240994
"110kV客涌站-#2主变_变高套管1_日常","日常","179","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,3,90.39300347,113.8765899,38.56536407,60.47096595,980.5027274,3036.179193,23.48358643,21.90560189,2055.676466,51.75150635,0,0.01551525398,0.1809721518,2000,2000,55,41,0.7454545455,0.4592344776,0.1426805095,1.81986243,0.0006195888964,7.865673663,1,1.003183194,true,"usable","",true,true,0.4235582495,true,0.994222819
"110kV屯州站-#1主变_C相变高套管油位_表计","表计","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,105.3143822,118.1586458,38.13940685,40.28566569,307.3805595,430.4385945,12.8442636,2.146258844,123.058035,21.68081935,0,0.005284304986,0.2144968718,1667,1890,859,821,0.9557625146,0.1429662506,0.2225294777,0.02804729801,1.273194731e-05,0.142749107,1,0.998601545,true,"usable","",true,true,0.8460314809,true,1
"110kV岐岭站-#1主变_变高中性点套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,114.443588,113.9894888,67.43315833,66.87951496,2337.730636,2321.662074,0.4540991512,0.5536433731,16.06856169,25.33304205,0,0.03550875412,0.3826666521,2000,2000,551,428,0.77676951,0.5399531823,0.706027346,1.068100706,0.0004848596076,1.413211715,0,0.9997637153,true,"usable","",true,true,0.9046929135,true,0.9983415316
"110kV岗厦站-#3主变变高中性点套管接线掌","UNSPECIFIED","176","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,106.7631313,112.2420023,47.17589729,29.91501523,870.4543191,931.1759333,5.478871046,17.26088206,60.72161422,35.79601611,0,0.1054264477,0.7914631834,2000,2000,314,293,0.9331210191,0.3475100848,0.2520289947,0.3931037838,0.0001784477299,1.191866886,2,0.998969422,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1956570675,true,0.9991165123
"110kV岗头站-#1主变_油枕侧通道_日常","日常","266","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,6,109.4107693,112.1020475,69.02478885,61.39603263,3436.880445,3026.418513,2.691278212,7.628756213,410.4619319,44.21441352,0,0.03721203855,0.9680481725,2000,2000,38,30,0.7894736842,0.522369465,0.247468243,0.6418117138,0.0002185106989,1.676013545,1,1.001252422,true,"usable","",true,true,0.7024387934,true,0.997194553
"110kV工业区站-1012开关_本体_日常","日常","226|227","valid","","ROI boundary normalized at line 2",1,"jpg","jpg",1920,1080,3,1920,1080,3,3,89.48101707,93.80293596,61.5704392,64.12890894,771.7575559,965.556293,4.321918885,2.558469741,193.7987371,34.61655912,0,0.1683986346,0.403765331,2000,2000,298,267,0.8959731544,0.341615152,0.3265913711,0.7426933297,0.0003371423634,0.4262756547,1,0.9988468817,true,"usable","",true,true,0.7705595956,true,0.999413098
"110kV布吉站-10kV1M、2M高压室楼顶天面","UNSPECIFIED","287","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,113.5283845,119.9011044,12.91491407,54.27436506,149.5763083,9503.539903,6.372719907,41.35945099,9353.963595,43.32063368,0,0.8608340112,1.068146552,1824,2000,109,77,0.7064220183,0.3698106787,0.1406222946,0.7133049923,0.0003238016572,0.8400166733,2,0.9987612179,true,"usable","",true,false,,true,0.9994227431
"110kV布吉站-110kV1M构架","UNSPECIFIED","287","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,115.3146571,97.03209394,54.12451634,93.55353386,259.7468235,3021.543557,18.28256318,39.42901752,2761.796733,87.48634597,0,0.9193289509,1.069941895,2000,2000,96,89,0.9270833333,0.4320077816,0.01040586806,23.59667248,0.01071160546,36.17034973,3,0.9232092961,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02); ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.1575640865,true,0.9998341049
"110kV布吉站-110kV1M避雷器B相泄漏电流表","UNSPECIFIED","287","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,124.7011024,127.0513103,29.95943711,52.36977335,850.8217298,3605.367413,2.350207851,22.41033624,2754.545683,37.69175203,0,0.9203942856,1.082526641,1387,2000,66,57,0.8636363636,0.2961862896,0.2318422606,0.1523207623,6.914533864e-05,0.2515106286,1,0.9986868336,true,"usable","",true,true,0.4543660957,true,1
"110kV布吉站-110kV2M避雷器A相泄漏电流表","UNSPECIFIED","287","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,43.88234375,69.12121769,24.57759486,45.10380976,632.0097106,1006.074974,25.23887394,20.5262149,374.0652636,34.87758536,0,0.891780319,1.086803578,1779,2000,575,554,0.9634782609,0.09848066305,0.2396348509,0.03563392168,1.617586168e-05,0.2304619866,2,0.9984077855,true,"usable","",true,true,0.2918506554,true,1
"110kV布吉站-111PT本体_A相油位_日常","日常","247","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,60.48437404,62.74387008,36.7009719,65.66773724,779.6428482,1628.104696,2.259496046,28.96676534,848.4618479,65.70531877,0,0.8951367009,1.094814816,1757,2000,72,54,0.75,0.4144301932,0.2292988273,0.1929066396,8.756911876e-05,0.2339949287,1,0.9983792436,true,"usable","",true,false,,true,1
"110kV布吉站-113000地刀_本体_位置","位置","264","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,116.4148158,117.2869835,67.66025166,61.58364314,5562.648731,3040.160096,0.8721677276,6.076608518,2522.488636,74.76234327,0,0.03404229698,0.3216878877,2000,2000,88,83,0.9431818182,0.1650219139,0.006807674036,57.0799861,0.0259112081,67.90100754,3,0.8340826808,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,false,,true,0.9997588735
"110kV布吉站-1238线路_构架_鸟害","鸟害","287","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,108.6966146,107.819076,51.81525174,67.4914102,268.689139,2395.362505,0.8775385802,15.67615846,2126.673366,47.34710552,0,0.923398499,1.067189711,1857,2000,80,73,0.9125,0.4051334993,0.1592381475,1.130312565,0.0005131004068,1.295505704,1,0.9995633428,true,"usable","",true,true,0.6075406823,true,0.9984683642
"110kV布吉站-主控楼前道路","UNSPECIFIED","287","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,111.836414,111.5209746,23.69133212,62.91526308,188.6956395,4668.319743,0.3154393326,39.22393096,4479.624104,59.21578463,0,0.9183947904,1.065121569,1740,2000,127,106,0.8346456693,0.3407977286,0.1209805498,1.072275222,0.0004867546109,2.98642723,1,0.9988109894,true,"usable","",true,false,,true,0.9973104745
"110kV帝堂站-#1主变_C相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,90.31145206,136.4377493,33.69918569,43.53072762,1013.135193,1041.951717,46.12629726,9.831541928,28.81652343,51.10445505,0,0.05231897007,0.4204580568,1941,2000,316,285,0.9018987342,0.3112498507,0.2504468075,0.651119368,0.0002955727672,0.5288336354,2,0.9979794716,true,"usable","",true,true,0.3982324062,true,0.9998070988
"110kV帝堂站-#1主变变高CT侧1101C0地刀分合闸","UNSPECIFIED","250","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,92.30527006,114.1758005,69.63547278,36.80251839,1004.615192,1202.521706,21.87053048,32.83295439,197.9065135,62.14223187,0,0.2937268046,0.5035430256,2000,2000,43,33,0.7674418605,0.3473980851,0.1077843584,3.243356725,0.001472307489,10.77662749,2,0.9909920495,true,"usable","",true,true,0.2945656748,true,0.998121142
"110kV帝堂站-#3主变_变低母线桥_日常","日常","194","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,105.1393591,113.8383039,58.90074922,76.37034031,2322.214143,3119.978723,8.69894483,17.46959109,797.7645802,83.05166088,0,0.07857679191,1.452216028,2000,2000,18,8,0.4444444444,0.7208892322,0.05846589969,104.070163,0.04724219178,275.7851993,1,1.364198811,true,"unreliable","ECC correlation below diagnostic minimum after convergence (0.20)",true,true,0.05083244916,true,0.7566801698
"110kV平湖站-#3主变_变高中性点套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,127.2683936,111.9071156,54.91138719,57.17904278,2398.304264,2409.321862,15.36127797,2.267655592,11.01759827,46.47944155,0,0.003800841583,0.3884210633,2000,2000,135,97,0.7185185185,0.8939037286,0.2878197156,12.03077499,0.005461317278,9.44464789,1,0.9918004486,true,"usable","",true,true,0.6841368636,true,0.9936144869
"110kV平湖站-1032开关CT_本体_日常","日常","332|333","valid","","",0,"jpg","jpg",2560,1440,3,2560,1440,3,9,112.0866791,107.1491075,57.34847686,66.56818827,2166.490101,2032.64727,4.937571615,9.219711407,133.8428309,48.44684625,0,0.03092609581,0.4476325421,2000,2000,60,34,0.5666666667,0.4308159813,0.287298678,1.241925872,0.0004228250816,0.8909063205,1,0.9980981526,true,"usable","",true,true,0.5809912531,true,0.9997686089
"110kV广场站-设备进场大门","UNSPECIFIED","287","valid","","ROI boundary normalized at line 1",1,"jpg","jpg",1920,1080,3,1920,1080,3,1,241.6290273,107.9625661,6.511444942,49.60844151,3.988120617,883.7268502,133.6664612,43.09699657,879.7387295,133.7091213,0,0.9388485,1.065134577,324,2000,1,0,,,,,,,0,,false,"unavailable","homography unavailable",false,false,,false,
"110kV志远站-#1主变_调压开关顶盖_日常","日常","201","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,117.0053752,129.2879123,63.48705565,40.43627297,1053.124758,1322.631486,12.28253713,23.05078269,269.5067287,52.96620129,0,0.279404384,1.061360801,2000,2000,141,116,0.8226950355,0.3375529992,0.1793991673,0.1865220994,8.467088486e-05,1.334336751,2,0.9975400847,true,"usable","",true,true,0.3180038794,true,0.9993397955
"110kV志远站-#1主变变高套管C相油位","UNSPECIFIED","217","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,100.4483189,115.6934361,61.85910608,38.44910385,451.2420433,496.7518832,15.24511719,23.41000223,45.50983991,50.49156877,0,0.02362536654,0.3002213722,2000,2000,149,103,0.6912751678,0.3267968155,0.002236913925,5.10288645,0.002316432812,32.02189062,1,1.037285669,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.3737208968,true,0.9566700424
"110kV志远站-#3主变_变低穿墙套管_日常","日常","190","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,105.3865659,120.336101,54.5118784,65.30770538,2063.370037,1678.918769,14.94953511,10.79582698,384.4512686,77.74153067,0,0.05258319187,0.9812503061,2000,2000,14,5,0.3571428571,0.236792471,0.03905547896,,,,0,,false,"unavailable","projected image geometry is degenerate; projected geometry unavailable",true,false,,false,
"110kV恩华站-#3主变_B相变高出线电缆套管_日常","日常","287","valid","","",0,"jpg","jpg",2688,1520,3,2688,1520,3,1,117.0466464,108.0218466,40.54117751,36.25215007,608.7418781,630.2874168,9.024799792,4.289027435,21.54553869,26.17897919,0,0.9558654194,1.044463632,2000,2000,221,195,0.8823529412,0.3518156634,0.2286347583,0.4730429407,0.0001531874808,0.8464762318,2,0.9994444967,true,"usable","",true,true,0.5470879721,true,0.9992554629
"110kV愉龙站-#2主变_散热片2_日常","日常","172","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,104.8360513,74.10604311,52.23360098,37.14462637,1828.890037,1356.438993,30.7300082,15.0889746,472.4510443,45.64094088,0,0.04717890349,0.4786957838,2000,2000,438,393,0.897260274,0.2175421143,0.1722686483,0.2473679661,0.0001122915979,3.326124894,1,1.000701305,true,"usable","",true,true,0.5603621815,true,0.9971600116
"110kV承福站-#2主变_变低避雷器_日常","日常","193","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,90.01251013,101.4646436,60.48042168,42.4407124,1367.314641,1445.896506,11.45213349,18.03970928,78.58186438,43.41800347,0,0.00548789053,0.469084986,2000,2000,44,32,0.7272727273,0.4619963771,0.08718122089,1.342251963,0.0006093093622,10.24675945,1,1.003002934,true,"usable","",true,true,0.4306681293,true,0.9913556134
"110kV承福站-1101开关_本体_日常","日常","226|227|228","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,5,116.7897116,111.1516286,28.62661577,59.11709171,1138.742442,1798.62056,5.638083044,30.49047595,659.8781186,40.46679543,0,0.05440729346,0.7113620342,2000,2000,301,269,0.8936877076,0.4107922205,0.4032340166,0.1484975819,6.740982275e-05,0.2606634714,2,0.9978157148,true,"usable","",true,true,0.6503068251,true,1
"110kV承福站-1268开关_本体_日常","日常","226|227|228","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,3,116.750244,108.1761608,36.33333947,51.659934,1139.949118,3006.423169,8.574083237,15.32659453,1866.474052,38.27836275,0,0.09274124571,0.3998863266,2000,2000,181,147,0.8121546961,0.3583976348,0.01192733191,2.223013573,0.001009127213,9.621342685,2,0.9926056443,true,"unreliable","inlier spatial coverage below diagnostic minimum (0.02)",true,true,0.4144985033,true,0.9981548997
"110kV新圳美站-#3主变_C相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,101.8104485,97.49104311,37.99602376,39.44524081,938.5988742,923.3174658,4.319405382,1.449217053,15.28140836,13.7117636,0,0.00753852075,0.4498648127,2000,2000,856,734,0.8574766355,1.044252687,0.5396544456,10.06243873,0.004567799711,10.22630065,1,0.9986201937,true,"usable","",true,true,0.9230656354,true,0.9894777199
"110kV新玉站-#1主变_B相变高套管_日常","日常","178|179","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,112.3502821,116.8100873,63.08442729,53.07838801,1206.698022,2511.198123,4.45980517,10.00603929,1304.500101,62.70991609,0,0.05772663226,0.9807302403,2000,2000,12,7,0.5833333333,0.453963364,0.005757832174,530.1939055,0.2406791864,869.7452858,3,0.1397601602,true,"unreliable","inliers below diagnostic minimum (8); inlier spatial coverage below diagnostic minimum (0.02); projected area ratio outside diagnostic range [0.20, 5.00]",true,false,,true,0.9906090856
"110kV新玉站-#1主变_变高中性点套管接线掌_日常","日常","176|177","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,2,111.1245351,110.0819334,58.85373789,35.65958938,629.821914,587.9410409,1.042601755,23.19414851,41.88087317,49.98531491,0,0.1023842164,0.4667002086,2000,2000,51,37,0.7254901961,0.370484249,0.04480629947,0.7174805959,0.000325697154,66.98608491,2,1.024915245,true,"usable","",true,true,0.291299195,true,0.9336212384
"110kV新玉站-#1主变变高套管A相升高座","UNSPECIFIED","187","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,127.3912958,124.5126186,58.95406548,45.16569061,1116.434192,2398.700376,2.87867718,13.78837487,1282.266184,52.21097174,0,0.2796831755,0.338197793,2000,2000,25,9,0.36,0.9714212504,0.101192449,15.4410006,0.007009374164,40.28082062,2,0.9843221483,true,"unreliable","inlier rate below diagnostic minimum (0.40)",true,true,0.2491052551,true,0.9845490934
"110kV新玉站-#2主变_B相变高套管末屏_日常","日常","180","valid","","",0,"jpg","jpg",1920,1080,3,1920,1080,3,1,105.2118157,106.9894608,49.91496539,32.24793776,1670.042791,380.7160687,1.777645158,17.66702763,1289.326722,37.56073351,0,0.08833278772,0.3674634044,2000,2000,105,90,0.8571428571,0.2691575823,0.1918870641,0.5992157791,0.0002720113617,1.647451575,1,0.997953895,true,"usable","",true,true,0.4446745121,true,0.9990494792
